dt x z theta phi_a v_a new_xc new_d_theta phi_t v_t
0.0080 -2.7114 5.9308 -17.0387 0.3988 2.3986 1.2114 -18.6095 0.3990 2.3980
0.0080 -2.7158 5.9494 -17.0450 0.3988 2.3986 1.2158 -18.6158 0.3990 2.3980
0.0080 -2.7201 5.9681 -17.0514 0.3988 2.3986 1.2201 -18.6222 0.3990 2.3980
0.0070 -2.7238 5.9845 -17.0569 0.3988 2.3986 1.2238 -18.6277 0.3990 2.3980
0.0080 -2.7279 6.0032 -17.0632 0.3988 2.3986 1.2279 -18.6340 0.3990 2.3980
0.0080 -2.7319 6.0220 -17.0695 0.3988 2.3986 1.2319 -18.6403 0.3990 2.3980
0.0080 -2.7358 6.0408 -17.0758 0.3988 2.3986 1.2358 -18.6466 0.3990 2.3980
0.0080 -2.7395 6.0596 -17.0822 0.3988 2.3986 1.2395 -18.6530 0.3990 2.3980
0.0080 -2.7432 6.0785 -17.0885 0.3988 2.3986 1.2432 -18.6593 0.3990 2.3980
0.0080 -2.7467 6.0973 -17.0948 0.3988 2.3986 1.2467 -18.6656 0.3990 2.3980
0.0080 -2.7501 6.1162 -17.1011 0.3988 2.3986 1.2501 -18.6719 0.3990 2.3980
0.0080 -2.7533 6.1351 -17.1074 0.3988 2.3986 1.2533 -18.6782 0.3990 2.3980
0.0080 -2.7565 6.1541 -17.1137 0.3988 2.3986 1.2565 -18.6845 0.3990 2.3980
0.0080 -2.7595 6.1730 -17.1201 0.3988 2.3986 1.2595 -18.6909 0.3990 2.3980
0.0080 -2.7624 6.1920 -17.1264 0.3988 2.3986 1.2624 -18.6972 0.3990 2.3980
0.0080 -2.7652 6.2110 -17.1327 0.3988 2.3986 1.2652 -18.7035 0.3990 2.3980
0.0080 -2.7679 6.2300 -17.1390 0.3988 2.3986 1.2679 -18.7098 0.3990 2.3980
0.0080 -2.7705 6.2490 -17.1453 0.3988 2.3986 1.2705 -18.7161 0.3990 2.3980
0.0080 -2.7729 6.2680 -17.1517 0.3988 2.3986 1.2729 -18.7225 0.3990 2.3980
0.0080 -2.7752 6.2871 -17.1580 0.3988 2.3986 1.2752 -18.7288 0.3990 2.3980
0.0080 -2.7774 6.3061 -17.1643 0.3988 2.3986 1.2774 -18.7351 0.3990 2.3980
0.0080 -2.7795 6.3252 -17.1706 0.3988 2.3986 1.2795 -18.7414 0.3990 2.3980
0.0080 -2.7814 6.3443 -17.1769 0.3988 2.3986 1.2814 -18.7477 0.3990 2.3980
0.0080 -2.7832 6.3634 -17.1832 0.3988 2.3986 1.2832 -18.7540 0.3990 2.3980
0.0080 -2.7849 6.3825 -17.1896 0.3988 2.3986 1.2849 -18.7604 0.3990 2.3980
0.0080 -2.7865 6.4016 -17.1959 0.3988 2.3986 1.2865 -18.7667 0.3990 2.3980
0.0080 -2.7880 6.4208 -17.2022 0.3988 2.3986 1.2880 -18.7730 0.3990 2.3980
0.0080 -2.7894 6.4399 -17.2085 0.3988 2.3986 1.2894 -18.7793 0.3990 2.3980
0.0080 -2.7906 6.4590 -17.2148 0.3988 2.3986 1.2906 -18.7856 0.3990 2.3980
0.0080 -2.7917 6.4782 -17.2212 0.3988 2.3986 1.2917 -18.7919 0.3990 2.3980
0.0080 -2.7927 6.4974 -17.2275 0.3988 2.3986 1.2927 -18.7983 0.3990 2.3980
0.0080 -2.7935 6.5165 -17.2338 0.3988 2.3986 1.2935 -18.8046 0.3990 2.3980
0.0080 -2.7943 6.5357 -17.2401 0.3988 2.3986 1.2943 -18.8109 0.3990 2.3980
0.0080 -2.7949 6.5549 -17.2464 0.3988 2.3986 1.2949 -18.8172 0.3990 2.3980
0.0080 -2.7954 6.5741 -17.2527 0.3988 2.3986 1.2954 -18.8235 0.3990 2.3980
0.0080 -2.7958 6.5933 -17.2591 0.3988 2.3986 1.2958 -18.8299 0.3990 2.3980
0.0080 -2.7960 6.6124 -17.2654 0.3988 2.3986 1.2960 -18.8362 0.3990 2.3980
0.0080 -2.7962 6.6316 -17.2717 0.3988 2.3986 1.2962 -18.8425 0.3990 2.3980
0.0080 -2.7962 6.6508 -17.2780 0.3988 2.3986 1.2962 -18.8488 0.3990 2.3980
0.0070 -2.7961 6.6676 -17.2835 0.3988 2.3986 1.2961 -18.8543 0.3990 2.3980
0.0070 -2.7959 6.6844 -17.2891 0.3988 2.3986 1.2959 -18.8599 0.3990 2.3980
0.0080 -2.7956 6.7036 -17.2954 0.3988 2.3986 1.2956 -18.8662 0.3990 2.3980
0.0070 -2.7952 6.7204 -17.3009 0.3988 2.3986 1.2952 -18.8717 0.3990 2.3980
0.0070 -2.7948 6.7372 -17.3064 0.3988 2.3986 1.2948 -18.8772 0.3990 2.3980
0.0070 -2.7942 6.7539 -17.3120 0.3988 2.3986 1.2942 -18.8828 0.3990 2.3980
0.0070 -2.7936 6.7707 -17.3175 0.3988 2.3986 1.2936 -18.8883 0.3990 2.3980
0.0070 -2.7928 6.7875 -17.3230 0.3988 2.3986 1.2928 -18.8938 0.3990 2.3980
0.0070 -2.7920 6.8043 -17.3286 0.3988 2.3986 1.2920 -18.8993 0.3990 2.3980
0.0080 -2.7909 6.8234 -17.3349 0.3988 2.3986 1.2909 -18.9057 0.3990 2.3980
0.0070 -2.7899 6.8402 -17.3404 0.3988 2.3986 1.2899 -18.9112 0.3990 2.3980
0.0070 -2.7887 6.8569 -17.3459 0.3988 2.3986 1.2887 -18.9167 0.3990 2.3980
0.0070 -2.7875 6.8737 -17.3515 0.3988 2.3986 1.2875 -18.9223 0.3990 2.3980
0.0070 -2.7862 6.8904 -17.3570 0.3988 2.3986 1.2862 -18.9278 0.3990 2.3980
0.0070 -2.7848 6.9071 -17.3625 0.3988 2.3986 1.2848 -18.9333 0.3990 2.3980
0.0070 -2.7833 6.9239 -17.3680 0.3988 2.3986 1.2833 -18.9388 0.3990 2.3980
0.0070 -2.7817 6.9406 -17.3736 0.3988 2.3986 1.2817 -18.9444 0.3990 2.3980
0.0070 -2.7800 6.9573 -17.3791 0.3988 2.3986 1.2800 -18.9499 0.3990 2.3980
0.0070 -2.7783 6.9740 -17.3846 0.3988 2.3986 1.2783 -18.9554 0.3990 2.3980
0.0070 -2.7764 6.9907 -17.3902 0.3988 2.3986 1.2764 -18.9609 0.3990 2.3980
0.0070 -2.7744 7.0074 -17.3957 0.3988 2.3986 1.2744 -18.9665 0.3990 2.3980
0.0070 -2.7724 7.0240 -17.4012 0.3988 2.3986 1.2724 -18.9720 0.3990 2.3980
0.0070 -2.7702 7.0407 -17.4067 0.3988 2.3986 1.2702 -18.9775 0.3990 2.3980
0.0070 -2.7680 7.0573 -17.4123 0.3988 2.3986 1.2680 -18.9831 0.3990 2.3980
0.0070 -2.7657 7.0739 -17.4178 0.3988 2.3986 1.2657 -18.9886 0.3990 2.3980
0.0070 -2.7633 7.0906 -17.4233 0.3988 2.3986 1.2633 -18.9941 0.3990 2.3980
0.0080 -2.7604 7.1095 -17.4296 0.3988 2.3986 1.2604 -19.0004 0.3990 2.3980
0.0080 -2.7574 7.1285 -17.4360 0.3988 2.3986 1.2574 -19.0068 0.3990 2.3980
0.0080 -2.7543 7.1474 -17.4423 0.3988 2.3986 1.2543 -19.0131 0.3990 2.3980
0.0070 -2.7514 7.1640 -17.4478 0.3988 2.3986 1.2514 -19.0186 0.3990 2.3980
0.0070 -2.7485 7.1805 -17.4533 0.3988 2.3986 1.2485 -19.0241 0.3990 2.3980
0.0070 -2.7455 7.1970 -17.4589 0.3988 2.3986 1.2455 -19.0297 0.3990 2.3980
0.0070 -2.7424 7.2135 -17.4644 0.3988 2.3986 1.2424 -19.0352 0.3990 2.3980
0.0070 -2.7392 7.2300 -17.4699 0.3988 2.3986 1.2392 -19.0407 0.3990 2.3980
0.0070 -2.7359 7.2465 -17.4754 0.3988 2.3986 1.2359 -19.0462 0.3990 2.3980
0.0070 -2.7326 7.2629 -17.4810 0.3988 2.3986 1.2326 -19.0518 0.3990 2.3980
0.0070 -2.7291 7.2793 -17.4865 0.3988 2.3986 1.2291 -19.0573 0.3990 2.3980
0.0080 -2.7250 7.2981 -17.4928 0.3988 2.3986 1.2250 -19.0636 0.3990 2.3980
0.0080 -2.7208 7.3168 -17.4991 0.3988 2.3986 1.2208 -19.0699 0.3990 2.3980
0.0080 -2.7165 7.3355 -17.5055 0.3988 2.3986 1.2165 -19.0762 0.3990 2.3980
0.0080 -2.7121 7.3542 -17.5118 0.3988 2.3986 1.2121 -19.0826 0.3990 2.3980
0.0080 -2.7075 7.3728 -17.5181 0.3988 2.3986 1.2075 -19.0889 0.3990 2.3980
0.0080 -2.7029 7.3914 -17.5244 0.3988 2.3986 1.2029 -19.0952 0.3990 2.3980
0.0080 -2.6981 7.4100 -17.5307 0.3988 2.3986 1.1981 -19.1015 0.3990 2.3980
0.0080 -2.6932 7.4286 -17.5370 0.3988 2.3986 1.1932 -19.1078 0.3990 2.3980
0.0070 -2.6888 7.4448 -17.5426 0.3988 2.3986 1.1888 -19.1134 0.3990 2.3980
0.0080 -2.6837 7.4633 -17.5489 0.3988 2.3986 1.1837 -19.1197 0.3990 2.3980
0.0080 -2.6784 7.4817 -17.5552 0.3988 2.3986 1.1784 -19.1260 0.3990 2.3980
0.0080 -2.6731 7.5002 -17.5615 0.3988 2.3986 1.1731 -19.1323 0.3990 2.3980
0.0080 -2.6676 7.5186 -17.5678 0.3988 2.3986 1.1676 -19.1386 0.3990 2.3980
0.0080 -2.6620 7.5369 -17.5742 0.3988 2.3986 1.1620 -19.1450 0.3990 2.3980
0.0080 -2.6563 7.5552 -17.5805 0.3988 2.3986 1.1563 -19.1513 0.3990 2.3980
0.0080 -2.6505 7.5735 -17.5868 0.3988 2.3986 1.1505 -19.1576 0.3990 2.3980
0.0080 -2.6446 7.5918 -17.5931 0.3988 2.3986 1.1446 -19.1639 0.3990 2.3980
0.0080 -2.6385 7.6100 -17.5994 0.3988 2.3986 1.1385 -19.1702 0.3990 2.3980
0.0080 -2.6324 7.6282 -17.6057 0.3988 2.3986 1.1324 -19.1765 0.3990 2.3980
0.0080 -2.6261 7.6463 -17.6121 0.3988 2.3986 1.1261 -19.1829 0.3990 2.3980
0.0080 -2.6197 7.6644 -17.6184 0.3988 2.3986 1.1197 -19.1892 0.3990 2.3980
0.0080 -2.6132 7.6824 -17.6247 0.3988 2.3986 1.1132 -19.1955 0.3990 2.3980
0.0080 -2.6066 7.7004 -17.6310 0.3988 2.3986 1.1066 -19.2018 0.3990 2.3980
0.0080 -2.5998 7.7184 -17.6373 0.3988 2.3986 1.0998 -19.2081 0.3990 2.3980
0.0080 -2.5930 7.7363 -17.6437 0.3988 2.3986 1.0930 -19.2144 0.3990 2.3980
0.0080 -2.5860 7.7542 -17.6500 0.3988 2.3986 1.0860 -19.2208 0.3990 2.3980
0.0080 -2.5790 7.7721 -17.6563 0.3988 2.3986 1.0790 -19.2271 0.3990 2.3980
0.0080 -2.5718 7.7899 -17.6626 0.3988 2.3986 1.0718 -19.2334 0.3990 2.3980
0.0080 -2.5645 7.8076 -17.6689 0.3988 2.3986 1.0645 -19.2397 0.3990 2.3980
0.0080 -2.5571 7.8253 -17.6752 0.3988 2.3986 1.0571 -19.2460 0.3990 2.3980
0.0080 -2.5495 7.8430 -17.6816 0.3988 2.3986 1.0495 -19.2524 0.3990 2.3980
0.0080 -2.5419 7.8606 -17.6879 0.3988 2.3986 1.0419 -19.2587 0.3990 2.3980
0.0080 -2.5342 7.8781 -17.6942 0.3988 2.3986 1.0342 -19.2650 0.3990 2.3980
0.0080 -2.5263 7.8956 -17.7005 0.3988 2.3986 1.0263 -19.2713 0.3990 2.3980
0.0080 -2.5183 7.9131 -17.7068 0.3988 2.3986 1.0183 -19.2776 0.3990 2.3980
0.0080 -2.5103 7.9305 -17.7131 0.3988 2.3986 1.0103 -19.2839 0.3990 2.3980
0.0080 -2.5021 7.9478 -17.7195 0.3988 2.3986 1.0021 -19.2903 0.3990 2.3980
0.0080 -2.4938 7.9651 -17.7258 0.3988 2.3986 0.9938 -19.2966 0.3990 2.3980
0.0080 -2.4854 7.9824 -17.7321 0.3988 2.3986 0.9854 -19.3029 0.3990 2.3980
0.0080 -2.4769 7.9996 -17.7384 0.3988 2.3986 0.9769 -19.3092 0.3990 2.3980
0.0080 -2.4682 8.0167 -17.7447 0.3988 2.3986 0.9682 -19.3155 0.3990 2.3980
0.0080 -2.4595 8.0338 -17.7511 0.3988 2.3986 0.9595 -19.3219 0.3990 2.3980
0.0080 -2.4507 8.0509 -17.7574 0.3988 2.3986 0.9507 -19.3282 0.3990 2.3980
0.0080 -2.4417 8.0678 -17.7637 0.3988 2.3986 0.9417 -19.3345 0.3990 2.3980
0.0080 -2.4327 8.0848 -17.7700 0.3988 2.3986 0.9327 -19.3408 0.3990 2.3980
0.0080 -2.4235 8.1016 -17.7763 0.3988 2.3986 0.9235 -19.3471 0.3990 2.3980
0.0080 -2.4143 8.1184 -17.7826 0.3988 2.3986 0.9143 -19.3534 0.3990 2.3980
0.0080 -2.4049 8.1352 -17.7890 0.3988 2.3986 0.9049 -19.3598 0.3990 2.3980
0.0080 -2.3954 8.1518 -17.7953 0.3988 2.3986 0.8954 -19.3661 0.3990 2.3980
0.0080 -2.3858 8.1685 -17.8016 0.3988 2.3986 0.8858 -19.3724 0.3990 2.3980
0.0080 -2.3761 8.1850 -17.8079 0.3988 2.3986 0.8761 -19.3787 0.3990 2.3980
0.0080 -2.3664 8.2015 -17.8142 0.3988 2.3986 0.8664 -19.3850 0.3990 2.3980
0.0080 -2.3565 8.2180 -17.8206 0.3988 2.3986 0.8565 -19.3913 0.3990 2.3980
0.0080 -2.3465 8.2344 -17.8269 0.3988 2.3986 0.8465 -19.3977 0.3990 2.3980
0.0080 -2.3364 8.2507 -17.8332 0.3988 2.3986 0.8364 -19.4040 0.3990 2.3980
0.0080 -2.3262 8.2669 -17.8395 0.3988 2.3986 0.8262 -19.4103 0.3990 2.3980
0.0080 -2.3158 8.2831 -17.8458 0.3988 2.3986 0.8158 -19.4166 0.3990 2.3980
0.0080 -2.3054 8.2992 -17.8521 0.3988 2.3986 0.8054 -19.4229 0.3990 2.3980
0.0080 -2.2949 8.3153 -17.8585 0.3988 2.3986 0.7949 -19.4293 0.3990 2.3980
0.0080 -2.2843 8.3313 -17.8648 0.3988 2.3986 0.7843 -19.4356 0.3990 2.3980
0.0080 -2.2736 8.3472 -17.8711 0.3988 2.3986 0.7736 -19.4419 0.3990 2.3980
0.0070 -2.2641 8.3611 -17.8766 0.3988 2.3986 0.7641 -19.4474 0.3990 2.3980
0.0070 -2.2546 8.3749 -17.8821 0.3988 2.3986 0.7546 -19.4529 0.3990 2.3980
0.0070 -2.2450 8.3887 -17.8877 0.3988 2.3986 0.7450 -19.4585 0.3990 2.3980
0.0070 -2.2353 8.4024 -17.8932 0.3988 2.3986 0.7353 -19.4640 0.3990 2.3980
0.0070 -2.2256 8.4161 -17.8987 0.3988 2.3986 0.7256 -19.4695 0.3990 2.3980
0.0120 -2.2086 8.4393 -17.9082 0.3988 2.3986 0.7086 -19.4790 0.3990 2.3980
0.0070 -2.1987 8.4528 -17.9137 0.3988 2.3986 0.6987 -19.4845 0.3990 2.3980
0.0070 -2.1886 8.4663 -17.9193 0.3988 2.3986 0.6886 -19.4901 0.3990 2.3980
0.0070 -2.1785 8.4797 -17.9248 0.3988 2.3986 0.6785 -19.4956 0.3990 2.3980
0.0070 -2.1684 8.4931 -17.9303 0.3988 2.3986 0.6684 -19.5011 0.3990 2.3980
0.0070 -2.1581 8.5064 -17.9359 0.3988 2.3986 0.6581 -19.5066 0.3990 2.3980
0.0070 -2.1478 8.5196 -17.9414 0.3988 2.3986 0.6478 -19.5122 0.3990 2.3980
0.0080 -2.1359 8.5346 -17.9477 0.3988 2.3986 0.6359 -19.5185 0.3990 2.3980
0.0070 -2.1254 8.5478 -17.9532 0.3988 2.3986 0.6254 -19.5240 0.3990 2.3980
0.0070 -2.1148 8.5608 -17.9588 0.3988 2.3986 0.6148 -19.5295 0.3990 2.3980
0.0070 -2.1042 8.5738 -17.9643 0.3988 2.3986 0.6042 -19.5351 0.3990 2.3980
0.0070 -2.0935 8.5867 -17.9698 0.3988 2.3986 0.5935 -19.5406 0.3990 2.3980
0.0070 -2.0827 8.5996 -17.9753 0.3988 2.3986 0.5827 -19.5461 0.3990 2.3980
0.0070 -2.0719 8.6124 -17.9809 0.3988 2.3986 0.5719 -19.5517 0.3990 2.3980
0.0070 -2.0610 8.6252 -17.9864 0.3988 2.3986 0.5610 -19.5572 0.3990 2.3980
0.0070 -2.0500 8.6379 -17.9919 0.3988 2.3986 0.5500 -19.5627 0.3990 2.3980
0.0070 -2.0389 8.6505 -17.9974 0.3988 2.3986 0.5389 -19.5682 0.3990 2.3980
0.0080 -2.0262 8.6649 -18.0038 0.3988 2.3986 0.5262 -19.5746 0.3990 2.3980
0.0080 -2.0134 8.6792 -18.0101 0.3988 2.3986 0.5134 -19.5809 0.3990 2.3980
0.0080 -2.0005 8.6934 -18.0164 0.3988 2.3986 0.5005 -19.5872 0.3990 2.3980
0.0070 -1.9891 8.7057 -18.0219 0.3988 2.3986 0.4891 -19.5927 0.3990 2.3980
0.0070 -1.9777 8.7180 -18.0275 0.3988 2.3986 0.4777 -19.5983 0.3990 2.3980
0.0070 -1.9662 8.7303 -18.0330 0.3988 2.3986 0.4662 -19.6038 0.3990 2.3980
0.0070 -1.9546 8.7425 -18.0385 0.3988 2.3986 0.4546 -19.6093 0.3990 2.3980
0.0070 -1.9430 8.7546 -18.0440 0.3988 2.3986 0.4430 -19.6148 0.3990 2.3980
0.0070 -1.9313 8.7666 -18.0496 0.3988 2.3986 0.4313 -19.6204 0.3990 2.3980
0.0070 -1.9195 8.7786 -18.0551 0.3988 2.3986 0.4195 -19.6259 0.3990 2.3980
0.0070 -1.9077 8.7905 -18.0606 0.3988 2.3986 0.4077 -19.6314 0.3990 2.3980
0.0070 -1.8958 8.8024 -18.0662 0.3988 2.3986 0.3958 -19.6370 0.3990 2.3980
0.0070 -1.8838 8.8141 -18.0717 0.3988 2.3986 0.3838 -19.6425 0.3990 2.3980
0.0070 -1.8718 8.8259 -18.0772 0.3988 2.3986 0.3718 -19.6480 0.3990 2.3980
0.0080 -1.8580 8.8392 -18.0835 0.3988 2.3986 0.3580 -19.6543 0.3990 2.3980
0.0080 -1.8441 8.8524 -18.0898 0.3988 2.3986 0.3441 -19.6606 0.3990 2.3980
0.0070 -1.8318 8.8639 -18.0954 0.3988 2.3986 0.3318 -19.6662 0.3990 2.3980
0.0080 -1.8178 8.8769 -18.1017 0.3988 2.3986 0.3178 -19.6725 0.3990 2.3980
0.0080 -1.8036 8.8899 -18.1080 0.3988 2.3986 0.3036 -19.6788 0.3990 2.3980
0.0080 -1.7894 8.9028 -18.1143 0.3988 2.3986 0.2894 -19.6851 0.3990 2.3980
0.0080 -1.7751 8.9155 -18.1206 0.3988 2.3986 0.2751 -19.6914 0.3990 2.3980
0.0080 -1.7607 8.9282 -18.1270 0.3988 2.3986 0.2607 -19.6978 0.3990 2.3980
0.0080 -1.7462 8.9408 -18.1333 0.3988 2.3986 0.2462 -19.7041 0.3990 2.3980
0.0080 -1.7317 8.9533 -18.1396 0.3988 2.3986 0.2317 -19.7104 0.3990 2.3980
0.0080 -1.7170 8.9657 -18.1459 0.3988 2.3986 0.2170 -19.7167 0.3990 2.3980
0.0080 -1.7023 8.9781 -18.1522 0.3988 2.3986 0.2023 -19.7230 0.3990 2.3980
0.0080 -1.6875 8.9903 -18.1586 0.3988 2.3986 0.1875 -19.7293 0.3990 2.3980
0.0080 -1.6727 9.0024 -18.1649 0.3988 2.3986 0.1727 -19.7357 0.3990 2.3980
0.0080 -1.6577 9.0145 -18.1712 0.3988 2.3986 0.1577 -19.7420 0.3990 2.3980
0.0080 -1.6427 9.0264 -18.1775 0.3988 2.3986 0.1427 -19.7483 0.3990 2.3980
0.0080 -1.6276 9.0383 -18.1838 0.3988 2.3986 0.1276 -19.7546 0.3990 2.3980
0.0080 -1.6125 9.0500 -18.1901 0.3988 2.3986 0.1125 -19.7609 0.3990 2.3980
0.0080 -1.5972 9.0617 -18.1965 0.3988 2.3986 0.0972 -19.7673 0.3990 2.3980
0.0080 -1.5819 9.0733 -18.2028 0.3988 2.3986 0.0819 -19.7736 0.3990 2.3980
0.0080 -1.5665 9.0847 -18.2091 0.3988 2.3986 0.0665 -19.7799 0.3990 2.3980
0.0080 -1.5511 9.0961 -18.2154 0.3988 2.3986 0.0511 -19.7862 0.3990 2.3980
0.0080 -1.5355 9.1074 -18.2217 0.3988 2.3986 0.0355 -19.7925 0.3990 2.3980
0.0080 -1.5199 9.1185 -18.2280 0.3988 2.3986 0.0199 -19.7988 0.3990 2.3980
0.0080 -1.5043 9.1296 -18.2344 0.3988 2.3986 0.0043 -19.8052 0.3990 2.3980
0.0080 -1.4885 9.1406 -18.2407 0.3988 2.3986 -0.0115 -19.8115 0.3990 2.3980
0.0080 -1.4727 9.1515 -18.2470 0.3988 2.3986 -0.0273 -19.8178 0.3990 2.3980
0.0080 -1.4568 9.1622 -18.2533 0.3988 2.3986 -0.0432 -19.8241 0.3990 2.3980
0.0080 -1.4409 9.1729 -18.2596 0.3988 2.3986 -0.0591 -19.8304 0.3990 2.3980
0.0080 -1.4249 9.1835 -18.2660 0.3988 2.3986 -0.0751 -19.8368 0.3990 2.3980
0.0080 -1.4088 9.1940 -18.2723 0.3988 2.3986 -0.0912 -19.8431 0.3990 2.3980
0.0080 -1.3926 9.2043 -18.2786 0.3988 2.3986 -0.1074 -19.8494 0.3990 2.3980
0.0080 -1.3764 9.2146 -18.2849 0.3988 2.3986 -0.1236 -19.8557 0.3990 2.3980
0.0080 -1.3602 9.2248 -18.2912 0.3988 2.3986 -0.1398 -19.8620 0.3990 2.3980
0.0080 -1.3438 9.2348 -18.2975 0.3988 2.3986 -0.1562 -19.8683 0.3990 2.3980
0.0080 -1.3274 9.2448 -18.3039 0.3988 2.3986 -0.1726 -19.8747 0.3990 2.3980
0.0080 -1.3110 9.2546 -18.3102 0.3988 2.3986 -0.1890 -19.8810 0.3990 2.3980
0.0070 -1.2965 9.2632 -18.3157 0.3988 2.3986 -0.2035 -19.8865 0.3990 2.3980
0.0080 -1.2799 9.2728 -18.3220 0.3988 2.3986 -0.2201 -19.8928 0.3990 2.3980
0.0080 -1.2633 9.2824 -18.3283 0.3988 2.3986 -0.2367 -19.8991 0.3990 2.3980
0.0080 -1.2466 9.2918 -18.3347 0.3988 2.3986 -0.2534 -19.9055 0.3990 2.3980
0.0080 -1.2298 9.3012 -18.3410 0.3988 2.3986 -0.2702 -19.9118 0.3990 2.3980
0.0080 -1.2130 9.3104 -18.3473 0.3988 2.3986 -0.2870 -19.9181 0.3990 2.3980
0.0080 -1.1961 9.3196 -18.3536 0.3988 2.3986 -0.3039 -19.9244 0.3990 2.3980
0.0080 -1.1792 9.3286 -18.3599 0.3988 2.3986 -0.3208 -19.9307 0.3990 2.3980
0.0080 -1.1622 9.3375 -18.3662 0.3988 2.3986 -0.3378 -19.9370 0.3990 2.3980
0.0080 -1.1451 9.3463 -18.3726 0.3988 2.3986 -0.3549 -19.9434 0.3990 2.3980
0.0080 -1.1280 9.3550 -18.3789 0.3988 2.3986 -0.3720 -19.9497 0.3990 2.3980
0.0080 -1.1109 9.3636 -18.3852 0.3988 2.3986 -0.3891 -19.9560 0.3990 2.3980
0.0080 -1.0937 9.3721 -18.3915 0.3988 2.3986 -0.4063 -19.9623 0.3990 2.3980
0.0080 -1.0764 9.3805 -18.3978 0.3988 2.3986 -0.4236 -19.9686 0.3990 2.3980
0.0080 -1.0591 9.3887 -18.4042 0.3988 2.3986 -0.4409 -19.9750 0.3990 2.3980
0.0080 -1.0417 9.3969 -18.4105 0.3988 2.3986 -0.4583 -19.9813 0.3990 2.3980
0.0080 -1.0243 9.4049 -18.4168 0.3988 2.3986 -0.4757 -19.9876 0.3990 2.3980
0.0080 -1.0068 9.4129 -18.4231 0.3988 2.3986 -0.4932 -19.9939 0.3990 2.3980
0.0080 -0.9893 9.4207 -18.4294 0.3988 2.3986 -0.5107 -20.0002 0.3990 2.3980
0.0080 -0.9717 9.4284 -18.4357 0.3988 2.3986 -0.5283 -20.0065 0.3990 2.3980
0.0080 -0.9541 9.4360 -18.4421 0.3988 2.3986 -0.5459 -20.0129 0.3990 2.3980
0.0080 -0.9365 9.4435 -18.4484 0.3988 2.3986 -0.5635 -20.0192 0.3990 2.3980
0.0080 -0.9188 9.4509 -18.4547 0.3988 2.3986 -0.5812 -20.0255 0.3990 2.3980
0.0080 -0.9010 9.4582 -18.4610 0.3988 2.3986 -0.5990 -20.0318 0.3990 2.3980
0.0080 -0.8832 9.4653 -18.4673 0.3988 2.3986 -0.6168 -20.0381 0.3990 2.3980
0.0090 -0.8631 9.4732 -18.4744 0.3988 2.3986 -0.6369 -20.0452 0.3990 2.3980
0.0070 -0.8474 9.4793 -18.4800 0.3988 2.3986 -0.6526 -20.0508 0.3990 2.3980
0.0070 -0.8318 9.4853 -18.4855 0.3988 2.3986 -0.6682 -20.0563 0.3990 2.3980
0.0070 -0.8160 9.4912 -18.4910 0.3988 2.3986 -0.6840 -20.0618 0.3990 2.3980
0.0070 -0.8003 9.4970 -18.4966 0.3988 2.3986 -0.6997 -20.0673 0.3990 2.3980
0.0070 -0.7845 9.5027 -18.5021 0.3988 2.3986 -0.7155 -20.0729 0.3990 2.3980
0.0070 -0.7687 9.5083 -18.5076 0.3988 2.3986 -0.7313 -20.0784 0.3990 2.3980
0.0090 -0.7483 9.5154 -18.5147 0.3988 2.3986 -0.7517 -20.0855 0.3990 2.3980
0.0070 -0.7324 9.5208 -18.5202 0.3988 2.3986 -0.7676 -20.0910 0.3990 2.3980
0.0070 -0.7165 9.5262 -18.5258 0.3988 2.3986 -0.7835 -20.0966 0.3990 2.3980
0.0070 -0.7005 9.5314 -18.5313 0.3988 2.3986 -0.7995 -20.1021 0.3990 2.3980
0.0070 -0.6846 9.5366 -18.5368 0.3988 2.3986 -0.8154 -20.1076 0.3990 2.3980
0.0070 -0.6686 9.5417 -18.5424 0.3988 2.3986 -0.8314 -20.1132 0.3990 2.3980
0.0070 -0.6525 9.5467 -18.5479 0.3988 2.3986 -0.8475 -20.1187 0.3990 2.3980
0.0070 -0.6365 9.5516 -18.5534 0.3988 2.3986 -0.8635 -20.1242 0.3990 2.3980
0.0070 -0.6204 9.5564 -18.5589 0.3988 2.3986 -0.8796 -20.1297 0.3990 2.3980
0.0070 -0.6043 9.5611 -18.5645 0.3988 2.3986 -0.8957 -20.1353 0.3990 2.3980
0.0070 -0.5881 9.5657 -18.5700 0.3988 2.3986 -0.9119 -20.1408 0.3990 2.3980
0.0070 -0.5720 9.5703 -18.5755 0.3988 2.3986 -0.9280 -20.1463 0.3990 2.3980
0.0070 -0.5558 9.5747 -18.5811 0.3988 2.3986 -0.9442 -20.1518 0.3990 2.3980
0.0070 -0.5396 9.5791 -18.5866 0.3988 2.3986 -0.9604 -20.1574 0.3990 2.3980
0.0070 -0.5233 9.5834 -18.5921 0.3988 2.3986 -0.9767 -20.1629 0.3990 2.3980
0.0070 -0.5071 9.5876 -18.5976 0.3988 2.3986 -0.9929 -20.1684 0.3990 2.3980
0.0070 -0.4908 9.5917 -18.6032 0.3988 2.3986 -1.0092 -20.1740 0.3990 2.3980
0.0080 -0.4721 9.5962 -18.6095 0.3988 2.3986 -1.0279 -20.1803 0.3990 2.3980
0.0080 -0.4535 9.6007 -18.6158 0.3988 2.3986 -1.0465 -20.1866 0.3990 2.3980
0.0080 -0.4348 9.6050 -18.6221 0.3988 2.3986 -1.0652 -20.1929 0.3990 2.3980
